acdnt_type,no,ocrn_dt,adstrd_code,stdg_code,stdg_nm,ctpv_code,sgg_code,lot,wrngdo_drver_age,wrngdo_drver_sexdstn,sgg_nm,road_stle,sufrer_age,caslt_cnt,acdnt_no,ctpv_nm,sufrer_sexdstn,lat,crtr_ymd,adstrd_nm
차대차 - 측면충돌,117,2017년 01월 22일 08시,3020053000,3020011100,봉명동,3000000000,3020000000,1817164,24세,남,유성구,교차로 - 교차로안,57세,2,2017012200100121,대전광역시,남,986365,2017-01-22,온천1동
차대차 - 측면충돌,118,2017년 01월 22일 21시,3020053000,3020011100,봉명동,3000000000,3020000000,1816820,38세,여,유성구,교차로 - 교차로안,29세,2,2017012200100419,대전광역시,남,985674,2017-01-22,온천1동
차대차 - 측면충돌,119,2017년 01월 23일 05시,3020054800,3020013900,반석동,3000000000,3020000000,1821961,32세,남,유성구,단일로 - 기타,47세,1,2017012300100057,대전광역시,남,983206,2017-01-23,노은3동
차대차 - 기타,120,2017년 01월 23일 09시,3020054000,3020011700,장대동,3000000000,3020000000,1817935,64세,남,유성구,교차로 - 교차로안,25세,1,2017012300100171,대전광역시,여,985601,2017-01-23,온천2동
차대차 - 추돌,121,2017년 01월 23일 17시,3020058000,3020014700,송강동,3000000000,3020000000,1825651,62세,남,유성구,교차로 - 교차로부근,29세,1,2017012300100490,대전광역시,여,989781,2017-01-23,구즉동
차대차 - 기타,122,2017년 01월 23일 19시,3020060000,3020014600,관평동,3000000000,3020000000,1824910,57세,남,유성구,단일로 - 기타,68세,1,2017012300100574,대전광역시,남,989922,2017-01-23,관평동
차대차 - 추돌,123,2017년 01월 23일 22시,3020054000,3020011700,장대동,3000000000,3020000000,1818843,34세,남,유성구,단일로 - 기타,34세,1,2017012300100660,대전광역시,남,984794,2017-01-23,온천2동
차대차 - 추돌,124,2017년 01월 24일 08시,3020052000,3020010100,원내동,3000000000,3020000000,1811400,52세,남,유성구,교차로 - 교차로부근,54세,1,2017012400100152,대전광역시,남,984062,2017-01-24,진잠동
차대차 - 정면충돌,125,2017년 01월 24일 12시,3020053000,3020011100,봉명동,3000000000,3020000000,1817704,37세,남,유성구,교차로 - 교차로안,14세,1,2017012400100304,대전광역시,남,985625,2017-01-24,온천1동
차대차 - 추돌,126,2017년 01월 24일 13시,3020058000,3020014700,송강동,3000000000,3020000000,1826273,57세,여,유성구,단일로 - 기타,33세,1,2017012400100342,대전광역시,남,989848,2017-01-24,구즉동
차대차 - 추돌,127,2017년 01월 24일 16시,3020054000,3020011700,장대동,3000000000,3020000000,1818637,37세,여,유성구,단일로 - 기타,48세,2,2017012400100457,대전광역시,여,984841,2017-01-24,온천2동
차대사람 - 횡단중,128,2017년 01월 24일 16시,3020054000,3020011700,장대동,3000000000,3020000000,1818015,33세,여,유성구,단일로 - 기타,49세,1,2017012400100469,대전광역시,남,985199,2017-01-24,온천2동
차대차 - 측면충돌,129,2017년 01월 24일 16시,3020053000,3020011100,봉명동,3000000000,3020000000,1817873,32세,남,유성구,단일로 - 기타,37세,1,2017012400100470,대전광역시,여,986687,2017-01-24,온천1동
차대차 - 기타,130,2017년 01월 24일 18시,3020053000,3020011100,봉명동,3000000000,3020000000,1817996,54세,여,유성구,교차로 - 교차로안,32세,1,2017012400100560,대전광역시,남,985958,2017-01-24,온천1동
차대사람 - 기타,131,2017년 01월 24일 19시,3020060000,3020014600,관평동,3000000000,3020000000,1824878,32세,여,유성구,단일로 - 기타,11세,1,2017012400100609,대전광역시,여,989615,2017-01-24,관평동
차대차 - 추돌,132,2017년 01월 24일 22시,3020054000,3020011700,장대동,3000000000,3020000000,1818480,48세,남,유성구,단일로 - 기타,27세,1,2017012400100714,대전광역시,남,985420,2017-01-24,온천2동
차대차 - 측면충돌,133,2017년 01월 25일 08시,3020060000,3020014600,관평동,3000000000,3020000000,1826205,58세,남,유성구,교차로 - 교차로안,24세,9,2017012500100178,대전광역시,남,990163,2017-01-25,관평동
차대차 - 추돌,134,2017년 01월 25일 13시,3020061000,3020011400,원신흥동,3000000000,3020000000,1815798,49세,남,유성구,교차로 - 교차로부근,31세,2,2017012500100356,대전광역시,여,986383,2017-01-25,원신흥동
차대차 - 추돌,135,2017년 01월 25일 22시,3020053000,3020011100,봉명동,3000000000,3020000000,1817778,64세,남,유성구,단일로 - 기타,24세,2,2017012500100762,대전광역시,남,985954,2017-01-25,온천1동
차대사람 - 횡단중,136,2017년 01월 26일 07시,3020055000,3020013500,신봉동,3000000000,3020000000,1824046,36세,여,유성구,단일로 - 기타,32세,1,2017012600100136,대전광역시,남,985407,2017-01-26,신성동
차대차 - 추돌,137,2017년 01월 26일 17시,3020054700,3020013800,외삼동,3000000000,3020000000,1822644,33세,여,유성구,단일로 - 기타,42세,2,2017012600100561,대전광역시,남,982786,2017-01-26,노은2동
차대차 - 측면충돌,138,2017년 01월 26일 20시,3020055000,3020012500,신성동,3000000000,3020000000,1820772,45세,남,유성구,교차로 - 교차로안,37세,1,2017012600100721,대전광역시,여,986188,2017-01-26,신성동
차대차 - 측면충돌,139,2017년 01월 27일 01시,3020053000,3020011200,구암동,3000000000,3020000000,1816815,33세,남,유성구,교차로 - 교차로안,52세,2,2017012700100069,대전광역시,여,984427,2017-01-27,온천1동
차대차 - 추돌,140,2017년 01월 27일 10시,3020053000,3020011200,구암동,3000000000,3020000000,1816874,43세,남,유성구,단일로 - 기타,35세,3,2017012700100185,대전광역시,남,984448,2017-01-27,온천1동
차대사람 - 횡단중,141,2017년 01월 27일 15시,3020057000,3020014100,전민동,3000000000,3020000000,1822278,50세,남,유성구,단일로 - 기타,62세,1,2017012700100307,대전광역시,남,991466,2017-01-27,전민동
차대차 - 측면충돌,142,2017년 01월 28일 12시,3020054700,3020012000,지족동,3000000000,3020000000,1819851,56세,남,유성구,단일로 - 기타,42세,8,2017012800100138,대전광역시,남,983674,2017-01-28,노은2동
차대차 - 기타,143,2017년 01월 28일 15시,3020054800,3020012000,지족동,3000000000,3020000000,1820919,65세,남,유성구,교차로 - 교차로부근,41세,4,2017012800100204,대전광역시,남,982867,2017-01-28,노은3동
차대차 - 측면충돌,144,2017년 01월 28일 20시,3020054000,3020012400,구성동,3000000000,3020000000,1819129,37세,여,유성구,교차로 - 교차로안,25세,1,2017012800100300,대전광역시,여,988356,2017-01-28,온천2동
차대차 - 추돌,145,2017년 01월 28일 22시,3020054800,3020013900,반석동,3000000000,3020000000,1822067,50세,여,유성구,단일로 - 기타,36세,6,2017012800100332,대전광역시,여,983118,2017-01-28,노은3동
차대사람 - 횡단중,146,2017년 01월 30일 00시,3020060000,3020014600,관평동,3000000000,3020000000,1825261,25세,남,유성구,교차로 - 교차로안,32세,3,2017013000100026,대전광역시,여,990295,2017-01-30,관평동
차대차 - 측면충돌,147,2017년 01월 30일 14시,3020054000,3020012400,구성동,3000000000,3020000000,1818303,47세,여,유성구,교차로 - 교차로부근,73세,1,2017013000100205,대전광역시,남,987245,2017-01-30,온천2동
차대차 - 측면충돌,148,2017년 01월 30일 14시,3020053000,3020011100,봉명동,3000000000,3020000000,1817467,46세,남,유성구,단일로 - 기타,35세,1,2017013000100206,대전광역시,남,986081,2017-01-30,온천1동
차대차 - 측면충돌,149,2017년 01월 30일 17시,3020054600,3020011900,노은동,3000000000,3020000000,1818849,31세,남,유성구,교차로 - 교차로안,72세,2,2017013000100272,대전광역시,남,983702,2017-01-30,노은1동
차대차 - 추돌,150,2017년 01월 31일 21시,3020053000,3020011100,봉명동,3000000000,3020000000,1817939,44세,남,유성구,교차로 - 교차로부근,56세,1,2017013100100445,대전광역시,여,986277,2017-01-31,온천1동
차대차 - 측면충돌,151,2017년 02월 01일 01시,3020053000,3020011100,봉명동,3000000000,3020000000,1818141,50세,여,유성구,교차로 - 교차로안,22세,1,2017020100100034,대전광역시,남,986889,2017-02-01,온천1동
차대차 - 측면충돌,152,2017년 02월 01일 10시,3020052600,3020010500,학하동,3000000000,3020000000,1815578,50세,여,유성구,교차로 - 교차로안,58세,1,2017020100100153,대전광역시,남,983370,2017-02-01,학하동
차대차 - 정면충돌,153,2017년 02월 01일 16시,3020053000,3020011200,구암동,3000000000,3020000000,1817383,60세,여,유성구,교차로 - 교차로안,64세,2,2017020100100315,대전광역시,남,984749,2017-02-01,온천1동
차대차 - 측면충돌,154,2017년 02월 01일 16시,3020053000,3020011100,봉명동,3000000000,3020000000,1818187,23세,남,유성구,단일로 - 기타,34세,1,2017020100100316,대전광역시,남,987286,2017-02-01,온천1동
차대사람 - 횡단중,155,2017년 02월 01일 20시,3020053000,3020011100,봉명동,3000000000,3020000000,1817174,54세,남,유성구,단일로 - 기타,70세,1,2017020100100422,대전광역시,여,985699,2017-02-01,온천1동
차대사람 - 횡단중,156,2017년 02월 02일 09시,3020054600,3020011900,노은동,3000000000,3020000000,1818901,53세,여,유성구,단일로 - 기타,45세,1,2017020200100141,대전광역시,여,983904,2017-02-02,노은1동
차대사람 - 횡단중,157,2017년 02월 02일 20시,3020053000,3020011100,봉명동,3000000000,3020000000,1817546,59세,남,유성구,단일로 - 기타,31세,1,2017020200100441,대전광역시,남,985255,2017-02-02,온천1동
차대사람 - 차도통행중,158,2017년 02월 03일 07시,3020058000,3020014700,송강동,3000000000,3020000000,1825744,39세,남,유성구,단일로 - 기타,65세,1,2017020300100116,대전광역시,남,989550,2017-02-03,구즉동
차대차 - 추돌,159,2017년 02월 03일 08시,3020054800,3020013900,반석동,3000000000,3020000000,1822070,35세,남,유성구,교차로 - 교차로부근,39세,1,2017020300100147,대전광역시,여,983115,2017-02-03,노은3동
차대사람 - 기타,160,2017년 02월 03일 08시,3020054800,3020013900,반석동,3000000000,3020000000,1822071,36세,남,유성구,교차로 - 교차로부근,36세,1,2017020300100148,대전광역시,남,983115,2017-02-03,노은3동
차대차 - 추돌,161,2017년 02월 05일 08시,3020054800,3020013900,반석동,3000000000,3020000000,1821616,24세,여,유성구,교차로 - 교차로부근,54세,1,2017020500100114,대전광역시,남,983098,2017-02-05,노은3동
차대차 - 측면충돌,162,2017년 02월 05일 13시,3020055000,3020012600,가정동,3000000000,3020000000,1820262,32세,남,유성구,단일로 - 기타,20세,1,2017020500100186,대전광역시,남,989118,2017-02-05,신성동
차대차 - 정면충돌,163,2017년 02월 05일 13시,3020053000,3020011100,봉명동,3000000000,3020000000,1817591,63세,남,유성구,교차로 - 교차로부근,30세,2,2017020500100187,대전광역시,여,985632,2017-02-05,온천1동
차대차 - 추돌,164,2017년 02월 05일 21시,3020054600,3020012000,지족동,3000000000,3020000000,1819759,63세,남,유성구,단일로 - 기타,40세,5,2017020500100371,대전광역시,남,984079,2017-02-05,노은1동
차대차 - 기타,165,2017년 02월 05일 23시,3020052000,3020010100,원내동,3000000000,3020000000,1811333,미분류,기타불명,유성구,단일로 - 기타,17세,1,2017020500100400,대전광역시,남,984115,2017-02-05,진잠동
차대사람 - 기타,166,2017년 02월 06일 00시,3020053000,3020011100,봉명동,3000000000,3020000000,1817336,57세,남,유성구,단일로 - 기타,34세,1,2017020600100019,대전광역시,남,986203,2017-02-06,온천1동
차대차 - 추돌,167,2017년 02월 06일 08시,3020054600,3020011900,노은동,3000000000,3020000000,1818837,58세,여,유성구,단일로 - 기타,45세,2,2017020600100122,대전광역시,여,984294,2017-02-06,노은1동
차대사람 - 횡단중,168,2017년 02월 06일 10시,3020053000,3020011100,봉명동,3000000000,3020000000,1817303,57세,남,유성구,교차로 - 교차로안,65세,1,2017020600100164,대전광역시,남,985645,2017-02-06,온천1동
차대차 - 측면충돌,169,2017년 02월 06일 16시,3020053000,3020011100,봉명동,3000000000,3020000000,1817607,54세,남,유성구,교차로 - 교차로안,80세,1,2017020600100333,대전광역시,남,985746,2017-02-06,온천1동
차대차 - 측면충돌,170,2017년 02월 06일 16시,3020054000,3020012400,구성동,3000000000,3020000000,1819119,54세,남,유성구,교차로 - 교차로부근,64세,2,2017020600100334,대전광역시,남,988366,2017-02-06,온천2동
차대차 - 기타,171,2017년 02월 06일 17시,3020054700,3020013700,안산동,3000000000,3020000000,1824393,42세,남,유성구,단일로 - 기타,46세,1,2017020600100359,대전광역시,여,982024,2017-02-06,노은2동
차대차 - 측면충돌,172,2017년 02월 06일 18시,3020054700,3020012000,지족동,3000000000,3020000000,1820843,45세,여,유성구,단일로 - 기타,43세,2,2017020600100396,대전광역시,남,983853,2017-02-06,노은2동
차대차 - 추돌,173,2017년 02월 06일 21시,3020060000,3020014600,관평동,3000000000,3020000000,1824598,28세,남,유성구,교차로 - 교차로부근,28세,1,2017020600100471,대전광역시,남,989744,2017-02-06,관평동
차대차 - 측면충돌,174,2017년 02월 06일 23시,3020052000,3020010300,대정동,3000000000,3020000000,1812989,41세,남,유성구,단일로 - 기타,50세,1,2017020600100519,대전광역시,여,984065,2017-02-06,진잠동
차대차 - 추돌,175,2017년 02월 07일 01시,3020053000,3020011100,봉명동,3000000000,3020000000,1817974,26세,남,유성구,단일로 - 기타,32세,1,2017020700100034,대전광역시,남,986096,2017-02-07,온천1동
차대사람 - 기타,176,2017년 02월 07일 09시,3020052600,3020011300,덕명동,3000000000,3020000000,1816896,25세,남,유성구,단일로 - 기타,75세,1,2017020700100157,대전광역시,여,981933,2017-02-07,학하동
차대차 - 기타,177,2017년 02월 07일 10시,3020054700,3020012000,지족동,3000000000,3020000000,1820912,49세,남,유성구,단일로 - 지하차도(도로)내,63세,1,2017020700100182,대전광역시,남,983809,2017-02-07,노은2동
차대차 - 추돌,178,2017년 02월 07일 16시,3020052000,3020010300,대정동,3000000000,3020000000,1812684,20세,남,유성구,교차로 - 교차로부근,20세,1,2017020700100324,대전광역시,남,984370,2017-02-07,진잠동
차대사람 - 횡단중,179,2017년 02월 07일 20시,3020053000,3020011200,구암동,3000000000,3020000000,1817713,57세,남,유성구,교차로 - 교차로횡단보도내,59세,1,2017020700100442,대전광역시,남,984884,2017-02-07,온천1동
차대차 - 측면충돌,180,2017년 02월 07일 22시,3020053000,3020011100,봉명동,3000000000,3020000000,1818003,59세,남,유성구,교차로 - 교차로안,25세,4,2017020700100489,대전광역시,여,985961,2017-02-07,온천1동
차대차 - 기타,181,2017년 02월 08일 14시,3020054000,3020012200,궁동,3000000000,3020000000,1818265,31세,남,유성구,교차로 - 교차로안,21세,1,2017020800100272,대전광역시,여,986681,2017-02-08,온천2동
차대사람 - 횡단중,182,2017년 02월 08일 19시,3020058000,3020014700,송강동,3000000000,3020000000,1826484,49세,남,유성구,기타 - 기타,46세,1,2017020800100442,대전광역시,여,989411,2017-02-08,구즉동
차대사람 - 기타,183,2017년 02월 08일 20시,3020054000,3020012300,어은동,3000000000,3020000000,1818409,30세,남,유성구,기타 - 기타,55세,1,2017020800100464,대전광역시,남,987193,2017-02-08,온천2동
차대차 - 추돌,184,2017년 02월 08일 21시,3020055000,3020012700,도룡동,3000000000,3020000000,1819663,22세,남,유성구,단일로 - 교량,27세,1,2017020800100488,대전광역시,남,989206,2017-02-08,신성동
차대사람 - 횡단중,185,2017년 02월 08일 23시,3020054000,3020011700,장대동,3000000000,3020000000,1818556,53세,남,유성구,교차로 - 교차로안,57세,1,2017020800100532,대전광역시,남,985441,2017-02-08,온천2동
